ItemID,Sentiment,SentimentText
1040921,Negative,likes hellotxt com but only when it works most of the times it doesnï ½t
1040922,Positive,likes her drinks straight not gay
1040923,Positive,likes her life the way it is silly and all
1040924,Positive,likes her new hair
1040925,Positive,likes her new shower curtain very much the colors are soo soothing and matches my bathroom tiles 
1040926,Positive,likes it wen clouds look like turtles
1040927,Positive,likes it when the college nurse pops in to say hello 
1040928,Positive,likes it d be cool to play katamari http tinyurl com owf54s http plurk com p y3in9
1040929,Positive,likes mafia wars dance ps and rc inactive muna http plurk com p xeu87
1040930,Positive,likes making up stories about the pidgeons at the train station x
1040931,Positive,likes method man done wit homework yay and gonna hookah oh yes 
1040932,Positive,likes not going to work
1040933,Positive,likes patricia s dress
1040934,Positive,likes private innovationvouchers from senternovem
1040935,Positive,likes seeing celebrities act like normal people
1040936,Negative,likes suzie but misses her buttercup
1040937,Negative,likes the guitarriot shirt best but is a little disgruntled at having to choose only one rocketriot rocketriotxbla
1040938,Positive,likes the cold weather 
1040939,Positive,likes the facebook game happy farm 
1040940,Positive,likes the idea of taking care of someone i m not always strong for myself but i d like the chance to be strong for someone else 
1040941,Positive,likes the new creighdeeds tv ad check it out
1040942,Positive,likes the new layout http plurk com p 11bq8i
1040943,Positive,likes the scent of bread is that normal 
1040944,Positive,likes the sun it s sunny
1040945,Positive,likes this tan
1040946,Positive,likes to work under pressure and right now there s quite a lot of it actually
1040947,Positive,likes today
1040948,Positive,likes twitter
1040949,Negative,likes todays sunshine this coffee jaunty ubuntu dislikes having to get up early three days in a row 
1040950,Negative,likewise if psp go is an indication of the way the gaming market is going to a download culture the second hand market doesn t look good
1040951,Positive,likewise baby 
1040952,Positive,liking the nice weather this weekend and my new haircut
1040953,Positive,liking windows 7 so far so i m going to install and play the sims 3 and play it to pass the time away
1040954,Positive,lil ajees is trying to learn how to walk now
1040955,Negative,lil baby wyatt s puking he s so sad and frail when that happens
1040956,Negative,lil bit headache
1040957,Positive,lil brother and i just pitched a tent were camping out
1040958,Negative,lil jj says quot hi quot everyone he s having teething troubles poor lil man
1040959,Positive,lil kruger s still growing strong http bit ly th498
1040960,Positive,lil old polish lady must have thought i looked lost so proud that i had a short convo with her in polish re what bus i had to take
1040961,Negative,lil sis doesnt want to cook maggi for me im so http tweet sg
1040962,Negative,lil sis is havin a fit she s gettin her hair conrowed for the 1st time i feel so bad i cnt do nething for her 
1040963,Positive,lil waaaaaaaayne on stage damn i love him
1040964,Positive,lil wayne and mileycyrus duet i really need it to happen 
1040965,Negative,lil wayne is going on tour again but not coming anywhere near me sad mylifeishard
1040966,Negative,lil_missie i know http tinyurl com lks3wz
1040967,Negative,lil1 has gone with her dad in the tractor and i m going to clean the bathroom
1040968,Positive,lillians pizza with the fam the collins autumn chelsea and jr so stoked
1040969,Negative,lilly portal too bad als isn t on their therapeutic category list https pd2 lilly com pd2web 
1040970,Positive,lilly will also be trouble http twitpic com 3pem5
1040971,Positive,lily allen fuck you very muuuuuch i m just listening to the song i really like it i will read the lyrics late
1040972,Negative,lily allen came to philly tonight and hid those ticktes that could have been me
1040973,Positive,lily allen will be staring in ï ½neighborsï ½ they say neighbors is a stereo typing trap for young actors
1040974,Negative,lily is getting fixed today they are keeping her overnight booo now who will cuddle with me tonight
1040975,Positive,lily of the valley teaser poster and more http tinyurl com lxef2u
1040976,Positive,lily s fun day was exhausting some parts really good some parts bad but everything works itself out in the end
1040977,Positive,limewire l i predict that the internet bill will be massive lol
1040978,Positive,limin with miranda hehe just keep swimming just keep swimming just keep swimming swimming swimming 
1040979,Negative,limit of 5 per customer dangit i wanted 10 
1040980,Positive,limo rides into the city for dinner cruises on the harbour makeovers amp foot back massages yay hope the fellas can get some of that
1040981,Negative,limpin again gt o
1040982,Negative,limping to work my knee hurts
1040983,Positive,lina is talking about her just born cousin
1040984,Positive,lincoln tunnel you snuck up on me in a cab
1040985,Negative,linda wants to bring tim morse in to the meeting to discuss efficiencies in the new combined it depts i ll be lucky to be out by 1 30pm
1040986,Negative,linda i want some coffee with you again
1040987,Negative,lindenberg was very cool but now i ve got backache
1040988,Negative,line lebah sgt la lembap my premium rapidshare account is wasted 
1040989,Positive,lines vines and trying times is at home with me i can sleep peacefully now goodnight all lt 3
1040990,Positive,lines vines and trying times is tomorrow
1040991,Positive,lines vines amp trying times comes out in less than 2 hours so excited
1040992,Positive,lines vines and trying times lvatt lt 3
1040993,Positive,lines vines and trying times is awesome luv it
1040994,Negative,lines vines and trying times in stores june 15th not in indonesia to bad
1040995,Positive,lines vines and trying times nickjonas
1040996,Positive,lines vines and trying times came in the maillllll yayyyyyyy 3 jonasbrothers love you guys lt 3
1040997,Positive,lines vines and trying times today 
1040998,Positive,lines vines and trying times today 
1040999,Positive,lines vines and trying times out today sooo happy
1041000,Negative,lingering i m really waiting for you 
1041001,Positive,link to hd new moon trailer http snipurl com ja2j6
1041002,Positive,link to the past done link s awakening dx next 
1041003,Positive,link to the sale http bit ly id2h4
1041004,Positive,link via sean on facebook http is gd jvqk do it jimmyaquino
1041005,Positive,link your twitter amp delicious accounts and auto tweet useful sites you bookmark then embedd twitter feed on a webpage applertc
1041006,Positive,link http bit ly ravwk
1041007,Positive,link berserker still excited http tumblr com xxx1wh5iv
1041008,Positive,link brooke1402 brooke1402 youâ re welcome hi iâ m antoinette and you are francheska am i right http tumblr com xdw1x6kw0
1041009,Positive,link click for a previous tour story â it is but they donâ t usually donâ t come until around december http tumblr com xf621ubf2
1041010,Positive,link ex star trek chief s praises new movie the new movie prequel lives up to the hopes and http tumblr com xfi1xj9i3
1041011,Negative,link farrah fawcett dies of cancer at 62 http tumblr com x5h25fy5j
1041012,Positive,link great iphone app careyrobinson ï ½hahaha i thought this said the ï ½mormon testï ½ http tumblr com xyt1wgytz
1041013,Positive,link my vimeo think youtube is overrated use vimeo http tumblr com xsm224o5y
1041014,Positive,link palm pre gt enable root access how to get root access to palm pre look this http tumblr com xrp22388s
1041015,Positive,link rona10 thanks for following http tumblr com xdw1wwl1k
1041016,Positive,link see if you can tell us chinky eyed freaks apart http tumblr com xpw1whzit
1041017,Negative,link vote vote for me â peoplefightâ doesnâ t show my picture though http tumblr com x8b1yx40e
1041018,Positive,linkdsl dropped down their adsl prices now you can get 1 mb for only 145 egp
1041019,Positive,linked and i really do not mind at all 
1041020,Positive,linkedin recruiter lets team members share notes on profiles too also faceted search cool srs09
1041021,Positive,linkin park new divide 2009 official video enjoy the mv while waiting the movie http tumblr com xna21q7b0
1041022,Negative,linus is shattered http comics com peanuts 2009 06 15 
1041023,Negative,linux accessrunner pci driver doesn t work with 2 6 30 
1041024,Negative,linwood college has swine
