ItemID,Sentiment,SentimentText
1041066,Positive,listen to here: here we go again with demi lovato  cool song  @ddlovato
1041067,Positive,listen to jonas brothers sing thinking of you. 
1041068,Positive,listen to Monday by Ludovico Einaudi 
1041069,Positive,"listen to Monica old cd feelin it... jus left the dentist, the heat is wonderful "
1041070,Positive,listen to music and reading the twitter page from the real Hugh Jackamn 
1041071,Positive,Listen to music bucause its my number one love....... 
1041072,Positive,"Listen to Music, go to work in a min "
1041073,Positive,listen to next song on http://happynet1zen.com/ it's a blondie from subotica  IRCHI - �vaka?a (Lea's Friend)
1041074,Negative,Listen to No Doubts song : Bathwater and you'll fall in love with them  like I said its getting close to 2 and its about to rain 
1041075,Positive,listen to pete wentz is the only reason we're famous 
1041076,Negative,Listen' to the new Busta Rhymes joint. Back on My Bullshit. Read the credits and not a single Dilla joint on there  But its not bad.
1041077,Positive,listen to THE NEWS SHOW http://wiredradio.co.uk/ 11 am 
1041078,Negative,"Listen to the recording of our past talks otp. Hahaha, funny lahh luqman. Nk mintak stead smpi transformer sume klua. haha "
1041079,Positive,"Listen to the words of the passing moment:&quot;At this very moment of the long journey, where are you?&quot; Faouzi Skali- words to ponder "
1041080,Positive,Listen to this song its from Jenin vitangcol.  Thanks jenin !
1041081,Positive,Listen to Tokyo Police Club!  #musicmonday
1041082,Positive,Listen to us  work..make your day go fast! 
1041083,Positive,Listen to happyMOCRadio.com on your iPhone &amp; iPod Touch via SHOUTcast! happyshoutcast.com. TELL-A-FRIEND! 
1041084,Positive,Listen to your heart 
1041085,Negative,listen tooOO sisters broken heart 
1041086,Positive,"listen, heeeeeeeeey liiiiiiiiiiiiisten!!! to the song... lalala... "
1041087,Positive,listened to @tbsnewagain's new album all the way to work on repeat. 
1041088,Positive,listened to breakfast with the beatles on my sunday morning drive to work from n. scottsdale. happy mother's day mommies 
1041089,Positive,Listened to Jenny Lewis songs today- In my next life can I be her??? I think she's so cool! 
1041090,Negative,Listened to Luther Vandross on the way home from work - God I miss him 
1041091,Negative,listened to paranoid maybe like 40 times today?? Lmaooo &lt;3 geo cpttt 
1041092,Negative,"Listened to the @relentless7 Live EP on the way home - excellent - want to see them live, no UK dates "
1041093,Positive,listened to the new Emery album today.  Too  much rock for one hand!!!      now im kinda bored... :O
1041094,Negative,Listened to White Pony a lot yesterday. Impatiently waiting for Eros. Wondering how much of the album will have Chi on it.  #musicmonday
1041095,Positive,Listenin 2 beat again !!!  x
1041096,Positive,listenin 2 josh groban...  very relaxin
1041097,Negative,LISTENIN 2 MUSIC KINDA BORED 
1041098,Negative,listenin 2 someday by flipside........ its reaaaalyyyy rokin nt gettin d link 2 share it on orkut!! 
1041099,Positive,listenin' 2 the script 
1041100,Positive,Listenin 2 Tri*ni*tee 5:7 latest album n def feelin it tha more I listen 2it its a pick me up 
1041101,Positive,listenin a lil bit of McFly ;) like this guys!  really!
1041102,Negative,Listenin Fly on the wall from Miley  hehe  The best song eveeeer!!!!  Ohh I'm so sad  How can I talk with Miley? 
1041103,Negative,listenin some music and cleanin my room 
1041104,Positive,"listenin' to &quot;download&quot;, love this song "
1041105,Positive,@marthavan I'm glad I brought my actionwipes today. They are awesome after a race 
1041106,Positive,"@marthawatt I'm between Bill G. and Dan B. up in row 4 on the right side. (I'm the one wearing black, like 88% of the people there "
1041107,Negative,"@martheezy rubbing in how nice the bay weather is. I can just imagine  Effin 209, dude. Enjoy CCEA tonight!!"
1041108,Positive,@marthinnayoan Ahahaha... thanks bro. Will do. I might take the day off tomorrow 
1041109,Positive,@marthinnayoan this might be spooky but I had exactly the same thought  
1041110,Positive,@Marti_L I saw your tweet about loaning your son your car... the french fry son?  He has bad luck with cars 
1041111,Positive,"@marti2124 not if i sell it to you, they wont. "
1041112,Positive,@martial17artist  Yeah... is screams &quot;INCEST&quot; LOL
1041113,Positive,"@martial17artist Hey, Lovely to meet all these nice young men! Do click on my links and buy all my stuff wont you! "
1041114,Positive,@MartianJuddy Yeh I'm bored too 
1041115,Positive,@MartianLove dang now I feel part of a community! Thanks  And a new follower here! Good insight which I appreciate!
1041116,Positive,@MartianLove It is because you are human dear 
1041117,Negative,@MartianLuther  u r the truth. People can't handle the truth.
1041118,Positive,@martice Are you going to crochet a blanket too? Your stash is big enough! LOL 
1041119,Negative,"@martieee18 Imdur or Isordil, please. HPN mode talaga. :| *HUG* I miss you more. "
1041120,Positive,@martiiux  Hola! Wellcomeback! 
1041121,Positive,"@martijnbeijk Hehe, working on it, working on it! Need to process the piles, and then send out all the to-do's "
1041122,Negative,@martijnt: Major suckage 
1041123,Positive,@martin_18 your a dick 
1041124,Positive,@martin_english I just like the idea of filling in the form for the amusement of whoever reads it at the ATO. 
1041125,Positive,@martin_o Thank you  #NetRegistry
1041126,Positive,"@Martina007 Never, ever would I buy white anything "
1041127,Positive,@martinadas did u take more picss????  is he headed to london or france direcT?? has to be a stopover inbetween
1041128,Positive,@martinadas hi lovely  you can pass this original photo? is so beeeautifuul *-* kisses. http://twitpic.com/5rnwz
1041129,Positive,@Martinadawn1 OMG thank you 
1041130,Positive,@martinamcbride awww she key mashes like a pro 
1041131,Positive,@martinamcbride Definitely the Turtle 
1041132,Positive,@martinamcbride Haha that's cute!  Mom's teaching her how to tweet? ;)
1041133,Positive,@martinamcbride Hello Martina! Have a great day  I love you!
1041134,Positive,@martinamcbride Hey Martina when u r in ireland will u be playing anywhere else or is it just at the utv ferst?wb x0x 
1041135,Positive,@martinamcbride my brother does that all the time. 
1041136,Positive,@martinandjames i simply love that song 
1041137,Positive,@MartinaR2100 girl I parked at one of those lots  trying to be cheap damn shuttle took forever got here too late to check my bag.
1041138,Negative,@martinaxD sooorry for that  i'm doing homework as always LOL
1041139,Positive,"@martinb9999 need to get an intel based mac 1st   but this impacts on dual core vs quad choice, latter probably better for virtualization"
1041140,Negative,@martinbean glad you're enjoying it! Wish you were doing bingofaces instead though 
1041141,Positive,"@martinbowling - &quot;Brewski Firkin Bowling&quot; is a very cute and friendly dog, I guess   http://bit.ly/Hq9Ep"
1041142,Positive,@martinbowling At the moment I am filling out timesheets. 
1041143,Positive,@martinbowling Didn't know it existed. Guess I'll have to get a blue ray player 
1041144,Positive,@martinboz  didn't know you were watching the new Dr. Who - I like the show (and the  Dr.) too!
1041145,Positive,@martinclarkLDN ah. not a fan of the quo then.  I think it could make a great tune...
1041146,Positive,"@martine2323 which planet has it as Sunday,madam,' cause I'm pretty sure we're still on Saturday over here in Durham, NC "
1041147,Negative,@martineberg I don't know yet 
1041148,Negative,@martinedeluna Aww...  Yeah just stay home and don't leave until you're alright.
1041149,Positive,@martineno better ice chunks than a soy-vanilla smoothie! The ice will just melt eventually. 
1041150,Positive,"@martinevr I don't know when I'll hit 100, but it will be exciting to see where I am when I get there.  "
1041151,Negative,@martinezrob ..what?!? why would you do something like that!?!  sad day for beer drinkers..
1041152,Positive,@marting05 lol no no no... although I did have a trippy d-land dream... just happy I don't have a hangover! 
1041153,Positive,@MartinGBEdwards #elevensestime just black is fine thanks not much of a cow juice person! 
1041154,Positive,@MartinGBEdwards sorting out the donations for the animal rescues I help to raise money for  best part of the job! #elevensestime
1041155,Positive,@MartinGBEdwards yes that swarm is high - suggest you stand on someone shoulders for that one 
1041156,Negative,"@martingero I've never been to Ottawa.. I am deprived  lol.. I live in Auckland, New Zealand. Have you ever visited NZ before?"
1041157,Positive,"@martingoode no worries, they loved my jeans and mid life trainers "
1041158,Positive,@martinhavlat  Yay!
1041159,Positive,@martinhavlat good to hear! Have a nice dinner! It should be a nice night 
1041160,Positive,@martinhavlat So are you now rooting against the Wings? There's no shame in losing to them and I am hoping for a repeat. Enjoy Prague 
1041161,Negative,@martinhavlat You are too funny. I wish I could have seen you and the guys at Wrigley! I am stuck at work. 
1041162,Negative,@martinhering From Winamp on Windows  I remember you can search in the entire Shoutcast database. http://tinyurl.com/fuzo #Snowtape
1041163,Positive,"@martinhiggins ah the flying dutchman  he was amazing, shame he doesn't play anymore. What's your favourite team?"
1041164,Negative,@martinhiggins although i should have done maths to a-level i think  i should be ok though
1041165,Positive,@martinhuggins It's the first of the month. 
1041166,Positive,@martiniberry Oh and I'll tell you about the dog later tonight.. 
1041167,Positive,@MartiniMisty  yay misty! you sound so excited   have a great trip to start your amazing summer 
1041168,Positive,@MartiniMisty haha seriouslyy! I love it...the best guilty pleasure ever haha 
1041169,Positive,@MartiniMisty I'll take Italian Job Norton. Oh yes 
1041170,Negative,"@martiniscotch lmao!! leave me alone, i dont get to drink a lot "
1041171,Positive,@martinjandrews speaking as the choir 
1041172,Positive,"@martinjogorman Wow good luck with getting an agent, &amp; yes I bet you've had tons of other offers so far  it doesn't surprise me! x"
1041173,Positive,@martinkouprie thank you for making some of toronto's best food  big fan!
1041174,Positive,@martinksmith  I liked it. Made me laugh a lot. I tought the bits with the baby were hilarious...an slightly wrong haha x
1041175,Positive,@martinLAG lol fine then go with the Magics! i'll stick with the lakers 
1041176,Negative,"@MartinLewis77 don't know what's wrong with it  have taken battery out now, after &quot;a rest&quot; it has turned on now...wait and see.... :$"
1041177,Negative,"@MartinLewis77 I can see it now, sipping tea, with the little finger sticking out and everything - you're clearly too posh for me "
1041178,Positive,@martinlucas Don't suppose you've got a link to this podcast? 
1041179,Negative,@martinlynch We missed the Vermont lifts being open by 1 week   But on the plus side the weather was fabulous.  Random photo coming soon!
1041180,Negative,"@martinmchendry At least you get ANY form of net access.When I worked for HMRC I had none  Still, that was then. Now I control net access."
1041181,Positive,@martinmevec how can anyone not? 
1041182,Positive,@MartinMMC Thanks for the #followfriday Martin 
1041183,Negative,@MartinMMC where am I? 
1041184,Negative,"@MartinodF Well, Developer in the sense? I know its broader than a designer, but not sure of what it is "
1041185,Positive,"@martinowen Just on Wikipedia.  Is it something to experiment with &amp; learn, or are you hoping to use it to make a particular product with?"
1041186,Positive,@martinpacker NOOOO  I just haven't lived have I ?
1041187,Positive,"@martinpacker Tag refactoring is doing well, except when you just want to change the case "
1041188,Positive,"@martinpierre Matt could always do it, I hear he lots of free time...  "
1041189,Positive,"@martinpolley naw, just another TLA. "
1041190,Positive,@martinpolley That's the funny thing I DO get up at  and DO get to work at 7 and still here for 3 more hours 
1041191,Positive,@martinpolley will try to 
